web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1575042235-29826","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","John F.","Disappointed","July 18, 2017","After having for only 2.5 months it is falling apart.  Will not order another one.  Cover coming unglued at the edges.","1.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_147?ie=UTF8&pageNumber=147&reviewerType=all_reviews"
"1575042362-30418","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Shelty","It fits and does it's job.","February 9, 2018","It fits and  does it's job.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_206?ie=UTF8&pageNumber=206&reviewerType=all_reviews"
"1575042459-30800","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","grandma gibby","Nice thin case.","April 8, 2017","I only wish there were more options for free standing use.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_244?ie=UTF8&pageNumber=244&reviewerType=all_reviews"
"1575041953-28789","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","andrea","Excellent Quality!","July 26, 2016","This product is the EXACT same name brand products that sell at Apple!!  I searched for a few of these and purchased a couple like it but they ended up being cheap feeling and looking. This one IS NOT! It's great. It protects my iPad, is thin and sleek and feels very nice in hand, not cheap at all. If i need to come back for any more cases, this will be my first stop!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1575041908-28632","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Maria Filamor-Robinson","I love this case","December 11, 2014","I love this case! I actually bought this thinking it was just a front magnetic cover to pair with an Aidata I also bought so I was surprised and disappointed the cover is attached to the back. Anyway, I was going to return this but decided to try it for a few days. Well, it looks good, feels good, and thank goodness I did not return it cause now I love it! I only wish they came with a screen protector but overall it's a convenient case with different colors to choose. The price is excellent!","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews"
"1575042104-29190","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","As described!","October 4, 2019","Excellent!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&reviewerType=all_reviews"
"1575042320-30208","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M. S. Avant","Fine Fit","January 21, 2016","Very good fit for my new iPad Air, it lines up perfectly and has a nice texture that gives a good feel in my hands.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_185?ie=UTF8&pageNumber=185&reviewerType=all_reviews"
"1575042311-30167","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","David","Light and great looking","January 8, 2016","Light and fit perfectly to my Ipad.  Useful stand up position.  My son is very picky about his Ipad cover.  I bought him a different model last time and he saved some money to buy this cover.  He loves it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_181?ie=UTF8&pageNumber=181&reviewerType=all_reviews"
"1575042367-30431","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","D. T.","Great price and fast shipping","September 26, 2017","Just what i wanted.  Great price and fast shipping!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_208?ie=UTF8&pageNumber=208&reviewerType=all_reviews"
"1575042415-30633","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","J. Coleman","Excellent customer service","August 6, 2015","After approximately 6 months of using this case, one of the plastic corners chipped and it no longer stayed on the iPad well. However, after contacting JETech and explaining the problem, they quickly shipped me a replacement without any hassle. Excellent customer service, and for the price of the product I'm satisfied with the quality.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews"
"1575042066-28998","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","J S","Fits well","July 29, 2019","At last was able to find a cover which fits the Generation 1 I-pad.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&reviewerType=all_reviews"
"1575042269-29975","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Maverick","Not bad overall.","January 7, 2016","I got this for my Ipad air. It's decent. It feels a bit cheap as compared to the apple certified cases but then again it's a fraction of the price. Not bad overall.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_162?ie=UTF8&pageNumber=162&reviewerType=all_reviews"
"1575041934-28717","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","RJ","Life time is 2 yrs.","November 4, 2016","I have used purple one earlier and bought grey now. This is pretty good case. Plastic strong case for the base of ipad and smooth smart pad for the front of ipad. When you close the front pad, it automatically locks the ipad. When you open the front pad, ipad automatically wakes up. My first case was still hanging and it did good job. I can say that the life time is atleast 2 yrs.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1575041854-28418","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jim","Magnet not right, won’t stand.","August 30, 2019","The magnet does not work well to stand up the iPad.  Magnet does not lock into place as nicely as my old iPad case with magnetic strip.  The polarity of the magnet is the opposite to my old case, you have to fold it with the inner felt part to the outside.  But, even when you do, the magnet is too weak and often the iPad will just fall over.  Other than that, the build quality is actually quite nice.","2.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1575042297-30096","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","David M.","Highly recommended for the money spent","March 5, 2015","Exactly what you would expect from Amazon, if you know what it is that you need.  Highly recommended for the money spent.  Maybe not as nice as the version from Apple, but for the money, it's really very good.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_174?ie=UTF8&pageNumber=174&reviewerType=all_reviews"
"1575042346-30332","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","L.S.","Five Stars","April 24, 2018","Fit my iPad perfect.  Great color.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_198?ie=UTF8&pageNumber=198&reviewerType=all_reviews"
"1575042142-29376","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","jon","It's a good solid case with a low profile","April 6, 2015","It's a good solid case with a low profile. I really like how the smart cover is magnetic and will stay closed when you're holding it upside down. It puts your iPad to sleep and shuts up the screen when you close the lid and when you open the lid it will turn back on. Much more cost-effective than the $70 Apple OEM product.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102&reviewerType=all_reviews"
"1575042017-28883","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Good product","June 6, 2018","It is thin, light but tough.  I put my iPad on top of my car and drove off. It fell on the ground and was driven over but the case perfectly protected it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews"
"1575042459-30794","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lala Fatma","No complaints!","September 15, 2016","Works well for what it is supposed to do!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_244?ie=UTF8&pageNumber=244&reviewerType=all_reviews"
"1575042112-29226","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sharon","Dedicated Purchaser","September 10, 2016","This is my second case, only ordered a new because my old one broke after having owned the original since December of 2014.  I think almost two years of everyday is pretty good for this product and it's cost.  Will purchase again I am sure","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews"
"1575041901-28608","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","G. Julia Vandyke","Great I PAD case.","November 12, 2019","This cover seems to be sturdy, it fits great, opens and closes easily. Color is rose gold looks pretty. I recommend purchasing it, shipped fast and wrapped nicely.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1575042395-30558","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Patricia G. Deen","Three Stars","January 27, 2017","It looks fine and covers well - but it doesn't seem to stand very well - maybe it's me!","3.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews"
"1575042142-29379","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","MemphisHeights","Great case but...","May 9, 2016","I love the case, looks great, fit the ipad air great... but the thin plastic piece that goes around the volume buttons arrived broken. I would give 5 stars if that hadn't been the case. Will change to 5 stars if seller fixes this problem.","2.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102&reviewerType=all_reviews"
"1575042053-28940","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Harlan Chiu","Not durable","April 14, 2018","The cover broke at the power button slot after a few weeks of use.  The most annoying is the poor quality of the plastic mold parting line flash creating a sharp burr that digs into my fingers where I hold the iPad in the head phone jack area.  Why a disconnect edge instead of a continuous edge?  Those design flaws add to the poor fit.","1.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&reviewerType=all_reviews"
"1575041965-28824","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","MKL","Sleek, slim, protective","August 20, 2014","I'm completely satisfied! It's slim, sleek and protective.  It's also stylish:) I like the auto sleep/wake feature. It's easy to snap on/off & it's slim enough to fit inside of this bubble wrap type carry case I purchased for travel (I can fit the Logitech air keyboard along with this in the other case with no problem bc it's so sleek). The only thing I am wondering about is cleaning the case...I'm a nursing student and will be taking this to clinical for help with prep work...want to be able to sanitize it afterward....will need to research it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews"
"1575042210-29701","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Matt B","It's just OK at best. The price was great but the quality isn't ...","January 24, 2017","It's just OK at best. The price was great but the quality isn't the greatest and is not similar to the true Apple case for this iPad. I guess you get what you pay for.","3.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews"
"1575042229-29796","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Saxxy","Good cover","April 11, 2017","Nice secure fit and looks good. Doesn't add a lot of extra weight to my iPad. I use the cover with a tempered glass screen cover.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_144?ie=UTF8&pageNumber=144&reviewerType=all_reviews"
"1575042198-29646","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Bryan Shank","Exactly what you want!","February 6, 2019","It fit perfectly!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_129?ie=UTF8&pageNumber=129&reviewerType=all_reviews"
"1575042375-30474","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","D'Artagnan","As good as if not better than the original Apple case!","July 10, 2016","As good as if not better than the original Apple case, and soooooo less expensive! We will see how long it lasts.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_212?ie=UTF8&pageNumber=212&reviewerType=all_reviews"
"1575041908-28633","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","G.  Kevin Hannah","Very Pleased","July 2, 2017","What I liked first about this company was that in the description it stated which iPad the cover would fit. I have an older iPad and found out that is was iPad Air. The cover arrived within 2 days and fit perfectly. It is lighter than my old cover and feels soft. I am very pleased with this cover. I highly recommend this company and this cover.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews"
"1575042209-29697","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Steve","Good Cover","July 21, 2016","For the price, it's actually significantly nicer than I was expecting. Fits the iPad perfectly and the casing is a good quality soft touch plastic with no obvious seams or flashing.  We'll see how well the ""hinge"" area holds up over time, but for now I'm quite happy with it. Definitely recommended if you just want a basic, no frills cover.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews"
"1575041947-28765","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","RZR F-150","Pretty good quallity","June 16, 2018","Pretty good quallity.
Nice front fold into stand.
The wake feature when opening front saves wear and tear on ipad.
Good price.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1575042369-30446","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","glenn","Perfect fit","October 1, 2019","Fit iPad Air perfect. Great grip","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_209?ie=UTF8&pageNumber=209&reviewerType=all_reviews"
"1575042266-29969","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Stetts","Great Buy","July 27, 2017","Great Quality and great fit. Really good for the price!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_161?ie=UTF8&pageNumber=161&reviewerType=all_reviews"
"1575042158-29455","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cosme Mejia","Five Stars","July 16, 2018","every good","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews"
"1575041861-28441","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Viewster","Excellent light weight case","May 16, 2017","This is an economical IPad cover that is well worth the cost.mit holds my IPad securely, makes all the buttons and the camera readily available, and is light weight. I bought it because it was the only IPad case that I found that listed model numbers. Many of the cases I saw were actually made for the Air 2, but it required a very close look to find that out. As the teo models are different sizes that's important. Because I was able to clearly match the numbers I was absolutely sure I had the right case. I could not be more pleased.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1575042263-29958","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","D Matthews","Four Stars","February 7, 2018","Nice case for my iPad. Would recommend it.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_160?ie=UTF8&pageNumber=160&reviewerType=all_reviews"
"1575042373-30469","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Grave","Fits like a glove and works as described.","December 25, 2018","Fits like a glove and works as described.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_211?ie=UTF8&pageNumber=211&reviewerType=all_reviews"
"1575042217-29733","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kris","Exactly what I needed","March 8, 2019","I like the fact that this case covers the back and of the iPad and can also act as a stand","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews"
"1575042160-29465","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Brian Diffley","Fits nicely","October 15, 2018","Fits nicely, has a nice simple look. Great cover for the price","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews"
"1575042223-29765","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Diana Miller","Great","November 5, 2018","It was great when I forget to closed it","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews"
"1575041845-28373","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","John Q","Wonderful cover for 1st gen iPad Air","February 8, 2019","Got this to replace the old black leather cover by Apple that got terribly worn out and wouldn’t stay attached to the iPad very well. This iPad basically belongs to our 5 yo son now so we let him choose the color. Red it was!

The color turned out to be very nice looking. The texture of the front is silky smooth and the back is a thick durable feeling plastic. The back snapped on very easily and stays on securely. When closing the cover, the on/off function works very well just like the original leather Apple cover.

At a fraction of the price of Apple covers this cover surprised us with good looks and functionality. We’ll definitely try more JETech covers in the future.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1575042282-30029","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","R T","Fits!","April 15, 2018","Nice value case...fits well","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_167?ie=UTF8&pageNumber=167&reviewerType=all_reviews"
"1575041886-28549","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","therealtom winberry","good while it lasts","June 2, 2016","I liked my first one so much I bought a second one after that first one fell apart (there are areas with very slim bits that don't hold up to use... I had one corner slowly disintegrate to the point the case could not hold the iPad any longer.)  I've had this second one about 8 weeks.  Now it too is starting to fall apart - take a close look around the buttons and camera areas and you'll see there are places where the plastic is very thin.  Not sure if I'm going to buy a third one when this one can't hold it any longer.","3.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1575041923-28685","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Roger A Fischer","Very good replacement, can't beat the price","December 11, 2016","Got this to replace the original worn out Apple smart case cover (which was $40+ at the time). Very good replacement, can't beat the price. Also, the tan faux leather original displayed a lot of grime from years of exposure and handling. Don't think this black cover will that issue. Don't know about how this cover will do with wear and tear because I've only had it for less than a week.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1575042258-29934","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Do not buy, listen the the reviews on quality","July 12, 2016","I should have listened to the reviews. This cracked 38 days after delivery. Adult use at home and very gentle. Cracked by volume button.","1.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_158?ie=UTF8&pageNumber=158&reviewerType=all_reviews"
